unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud,date,location,address
03207384-dd8c-4090-b121-7420262ac0bc,Nils Turcotte,Male,36,Free State,Single,High School,10552.00,Switchboard and Receptionist,Funeral Cover,30,15360,48743,631,2582,370,21104,,N,2021-03-01,-23.0517001|29.6688135,{"hash":"e2cd5c53872bf087","number":"","street":"","unit":"","city":"Kutama","district":"","region":"Makhado","postcode":"","id":"96810288_10235243"}
81b19073-39cd-4468-a1b1-172ba9f823d8,Kaycee Purdy,Male,48,Mpumalanga,Married,Master,18000.00,Teacher,Funeral Cover,52,25571,33602,1911,1825,594,33602,Murder For Claims,Y,2021-12-01,-23.2069652|29.9920882,{"hash":"dfd989c6aa20395f","number":"741","street":"Chris Hani","unit":"","city":"Vleifontein","district":"","region":"Makhado","postcode":"","id":"96810432_10239190"}
34c9a1f4-e546-493a-a0e3-bf8f1c5cb418,Leonel Schumm,Female,49,Northern Cape,Divorced,High School,2000.00,Security Guard,Funeral Cover,50,27525,30060,1478,1278,546,4000,False documentation,Y,2021-01-01,-23.2199323|30.2373118,{"hash":"2c68ca6336f99471","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239181"}
a20e232a-3413-40ac-b746-bdaa267d707f,Janie Sporer,Female,45,Free State,Divorced,PhD,51872.83,Judge,H.E.L.P Cover,25,85490,54033,4931,2966,556,54033,,N,2021-05-01,-23.0517001|29.669456,{"hash":"c4179e873aaf7421","number":"","street":"","unit":"","city":"Kutama","district":"","region":"Makhado","postcode":"","id":"96810288_10235244"}
d28225b6-59ee-49eb-870c-8e278cab1b75,Kay Lebsack,Female,38,North West,Single,Master,41789.50,Chartered accountant,H.E.L.P Cover,41,90572,92864,4672,1911,925,83579,,N,2023-07-01,-23.0453421|30.2961964,{"hash":"4858d44d267d1ee6","number":"","street":"","unit":"","city":"Tshakhuma","district":"","region":"Makhado","postcode":"","id":"96810733_10259443"}
d28225b6-59ee-49eb-870c-8e278cab1b75,Kay Lebsack,Female,38,North West,Single,Master,41789.50,Chartered accountant,Standard Legal Plan,41,72638,85514,3404,3529,693,167158,,N,2022-01-01,-23.0453725|30.2941668,{"hash":"e27df043210d472a","number":"","street":"","unit":"","city":"Tshakhuma","district":"","region":"Makhado","postcode":"","id":"96810721_10259444"}
8289cfe5-f8e2-4bbc-a1ae-eb276192b9ac,Nicola Toy,Male,69,KwaZulu-Natal,Single,Bachelor,18000.00,Teacher,H.E.L.P Cover,42,61611,72081,4764,3879,901,36000,Fake medical bills,Y,2021-07-01,-29.8807044|30.8993546,{"hash":"fdf58febdb25fd18","number":"15","street":"HENDERSON ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
632af2ea-29d2-4c25-92c1-2f30f1f2d88d,Dannie Konopelski,Male,49,KwaZulu-Natal,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,27,53849,73852,2636,4757,528,22822,,N,2022-03-01,-29.8806517|30.8466119,{"hash":"7646c56116d64742","number":"13","street":"CELE PLACE","unit":"","city":"","district":"","region":"","postcode":"","id":""}
d727127d-454d-47ec-a9ae-d95650d7d528,Hildegard Casper,Male,30,Western Cape,Single,High School,6489.00,Teller and Cashier,Funeral Cover,32,14695,36785,968,1263,420,12978,Murder For Claims,Y,2023-11-01,-33.9260604|18.5806943,{"hash":"c5f420046d889138","number":"25","street":"BETTY Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
80d87903-190f-48c0-8f0e-84bb46d37157,Felicita Conroy,Male,39,Free State,Married,High School,6489.00,Teller and Cashier,Standard Legal Plan,55,64426,89842,3639,3658,870,12978,,N,2021-06-01,-23.0516933|29.6307439,{"hash":"912409d481f1603f","number":"","street":"","unit":"","city":"Kutama","district":"","region":"Makhado","postcode":"","id":"96810287_10235245"}
6b039207-77ca-4fcd-83de-3999d8ca49aa,Antonietta Schmidt,Male,32,Limpopo,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,18,61865,76942,2078,1048,640,23306,,N,2021-04-01,-23.2201033|30.2378847,{"hash":"088a064aeac805f2","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239178"}
27e595ca-2b2f-4f55-afc0-f4a61799666c,Myrtie Dietrich,Male,69,Mpumalanga,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,23,14677,43664,679,1119,204,20522,,N,2021-10-01,-23.2070233|30.2346583,{"hash":"6d47beb73991c3bc","number":"","street":"","unit":"","city":"Hlanganani","district":"","region":"New","postcode":"","id":"96810420_10239191"}
86239425-dec4-460b-967f-132589f9e31d,Rudolph Jast,Female,38,Free State,Married,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,12,94349,76900,3254,4817,999,21104,,N,2023-11-01,-23.0517284|29.6241578,{"hash":"39438e4062b34260","number":"","street":"","unit":"","city":"Kutama","district":"","region":"Makhado","postcode":"","id":"96810286_10235246"}
d1fd2dc1-731d-46c5-a0cb-b48ac56ee655,Sandrine Graham,Male,50,North West,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,5,92821,91372,3399,1674,734,4200,,N,2021-05-01,-23.0440724|30.2969376,{"hash":"d9e65777019849ed","number":"","street":"","unit":"","city":"Tshakhuma","district":"","region":"Makhado","postcode":"","id":"96810733_10259445"}
965cb86b-4d82-4d06-885d-101c1dfc92dc,Lisandro Mertz,Male,42,Mpumalanga,Married,High School,2000.00,Security Guard,Funeral Cover,31,25095,46599,1775,1349,499,4000,Faked death,Y,2022-06-01,-23.2068297|29.991891,{"hash":"3e893fb8bae6c264","number":"740","street":"Chris Hani","unit":"","city":"Vleifontein","district":"","region":"Makhado","postcode":"","id":"96810432_10239192"}
f8548242-1869-46b9-a2e4-f1e7eed065ba,Mustafa O'Hara,Female,58,Limpopo,Married,High School,11653.00,Telesales and Telemarketing,Funeral Cover,37,13856,42377,1307,926,637,23306,Murder For Claims,Y,2021-01-01,-23.219824|30.2376091,{"hash":"35e1d8d87d44ab50","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239179"}
e142753d-55e1-42ac-84b5-c5702d2e94a1,Marta Ryan,Female,64,KwaZulu-Natal,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,22,23220,49172,833,2743,349,6000,Faked death,Y,2023-04-01,-29.8807255|30.9474242,{"hash":"bf1112c08abde017","number":"11","street":"RIVER AVENUE","unit":"","city":"","district":"","region":"","postcode":"","id":""}
52d6d72e-60ee-4e66-974c-7140fe55cd97,Jana Crona,Female,52,Western Cape,Single,High School,6489.00,Teller and Cashier,Funeral Cover,17,29211,45280,855,947,533,12978,Murder For Claims,Y,2023-11-01,-33.9259967|18.5808549,{"hash":"e752c85625e41635","number":"29","street":"BETTY Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
81591971-1d3d-4205-957e-70fc51b3f470,Vinnie Simonis-Conroy,Male,59,Free State,Single,Bachelor,10261.00,Data Capturing,Standard Legal Plan,49,70473,90354,4117,2103,705,20522,,N,2022-08-01,-23.051679|29.6684343,{"hash":"24a3943dc5de5745","number":"","street":"","unit":"","city":"Kutama","district":"","region":"Makhado","postcode":"","id":"96810288_10235247"}
083bd086-cd9b-4d2c-8fec-4020e6901ada,Trystan Kertzmann-Kihn,Female,67,Northern Cape,Married,Bachelor,18000.00,Teacher,Funeral Cover,39,20492,33664,959,2521,469,33664,,N,2023-09-01,-23.2199277|30.2383145,{"hash":"fc5395b623bb08a1","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239182"}
9d7f2489-68cc-43dc-af57-70d4696d6637,Gwendolyn Champlin,Female,37,Western Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,31,29816,33599,1505,688,252,6000,False documentation,Y,2021-05-01,-33.9260076|18.5808003,{"hash":"e44d3e4f7a7febfc","number":"27 A","street":"BETTY Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
8f5f54d6-7c00-41c6-a59f-c87be76098b6,Lora Dickens,Female,51,Limpopo,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,7,64798,52037,4461,1602,724,12978,,N,2021-12-01,-23.2200293|30.2450755,{"hash":"6e78eae92a613fc9","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810414_10239180"}
4d39f6b7-234f-40ac-bde5-e71c8883e5f3,Cleta Cole,Male,45,Western Cape,Single,High School,11411.00,Clients and Customer Support,Standard Legal Plan,32,99730,87674,2193,2627,867,22822,,N,2021-03-01,-33.9259846|18.5809139,{"hash":"a1a6cf239304bae8","number":"31","street":"BETTY Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
20917f91-b217-4d8f-b100-1c8a9e79709f,Geo Haley,Male,43,North West,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,18,50038,82744,3793,2830,863,4000,,N,2022-10-01,-23.0425202|30.2958213,{"hash":"5c7eecaffb3cb3d2","number":"","street":"","unit":"","city":"Tshakhuma","district":"","region":"Makhado","postcode":"","id":"96810733_10259446"}
c4bfc042-04a3-4523-ab8d-f6c48c3acdf0,Peggie Gutkowski,Male,31,KwaZulu-Natal,Single,Bachelor,13587.00,Travel Agent,Funeral Cover,38,16304,46110,1365,947,417,27174,,N,2023-03-01,-29.8807347|30.9836991,{"hash":"2c0aa3e517381902","number":"66","street":"SPHIWE ZUMA AVENUE","unit":"","city":"","district":"","region":"","postcode":"","id":""}
14f6d6f7-ad84-4f52-b924-1fb0d880d3f6,Theresa Wintheiser,Male,69,Western Cape,Married,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,43,55967,67489,2272,1351,551,23306,,N,2023-05-01,-33.9259725|18.5809736,{"hash":"6252b04dc063203d","number":"33","street":"BETTY Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
6a095a80-e7ff-487a-8702-05b72cbf7b9f,Pearline Schmitt,Male,36,Mpumalanga,Married,Bachelor,18000.00,Teacher,H.E.L.P Cover,11,87699,55937,3793,2495,657,36000,,N,2022-08-01,-23.2067373|29.9899568,{"hash":"1e99489e370843be","number":"931","street":"Joe Slovo","unit":"","city":"Vleifontein","district":"","region":"Makhado","postcode":"","id":"96810432_10239193"}
cf08fb2e-826a-4a8b-b727-6d097b33a701,Craig White,Female,25,Western Cape,Married,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,24,18641,47162,1771,1228,672,22822,Murder For Claims,Y,2023-04-01,-33.9339512|18.5785614,{"hash":"beb665a12bfdfd3b","number":"24","street":"THIRTY THIRD Avenue","unit":"","city":"","district":"","region":"","postcode":"","id":""}
e56653ab-5854-434e-bc52-58facfa7af36,Dannie Legros,Female,50,Eastern Cape,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,23,77186,63992,4922,2041,845,4200,,N,2021-12-01,-33.8613743|25.5749901,{"hash":"447c1ccc1ae9067a","number":"41","street":"Sebote Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
2166ce65-7da6-4d7f-90d8-3e46c2204bdd,Stephania Bahringer,Female,33,Free State,Married,High School,2000.00,Security Guard,Standard Legal Plan,16,80031,55556,3623,4879,982,4000,Misrepresentation of legal cases,Y,2022-06-01,-23.0516623|29.6236039,{"hash":"9c87a5bd4d901414","number":"","street":"","unit":"","city":"Kutama","district":"","region":"Makhado","postcode":"","id":"96810286_10235248"}
7d89f394-4bfb-4f62-b20f-f016304508e5,Rosemary Howe-Batz,Male,43,Limpopo,Divorced,High School,6489.00,Teller and Cashier,Standard Legal Plan,58,70292,81533,3857,2669,757,12978,,N,2022-12-01,-23.2199323|30.2373118,{"hash":"2c68ca6336f99471","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239181"}
e605d99a-58a7-4552-9057-1f980b696f59,Eleanore Sawayn,Female,27,KwaZulu-Natal,Divorced,Bachelor,16885.00,Police Officer,Funeral Cover,12,18605,47853,1092,852,402,33770,Faked death,Y,2021-09-01,-29.8805812|30.7985514,{"hash":"b302231258864448","number":"3","street":"200005 STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
e1e896f7-8806-4eb2-b3f5-d3c41918c5f0,Ashtyn Carter,Male,43,Western Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,38,39327,26092,1819,779,285,6000,Faked Work Dispute,Y,2021-09-01,-33.9335825|18.5789856,{"hash":"9bd46ff4331d47b9","number":"32","street":"THIRTY THIRD Avenue","unit":"","city":"","district":"","region":"","postcode":"","id":""}
4302909a-04d3-4144-b79a-4f10b8267cf1,Alexandro Treutel,Male,66,Limpopo,Divorced,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,34,54860,78060,2419,3231,670,21104,,N,2021-01-01,-23.2199277|30.2383145,{"hash":"fc5395b623bb08a1","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239182"}
ffb11e3c-8c9f-4522-9b2c-2d3e931c14fe,Alvah Barton,Male,39,Northern Cape,Married,High School,6489.00,Teller and Cashier,Standard Legal Plan,43,62190,89945,4233,4292,756,12978,,N,2021-07-01,-23.2197717|30.2436979,{"hash":"2d4dc254ec710af1","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810414_10239183"}
287cf027-64fb-4193-89a5-2be5bca38947,Marcel Ferry-Reinger,Male,45,Mpumalanga,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,31,19247,38425,1624,1724,790,20522,,N,2021-04-01,-23.1966071|30.2624588,{"hash":"63b5c2baa238284f","number":"","street":"","unit":"","city":"HaMatsila","district":"","region":"New","postcode":"","id":"96810449_10244925"}
5dd100c9-e197-497e-a260-3773e45bffa2,Aileen Kreiger,Female,38,Western Cape,Single,High School,2100.00,Taxi Driver,Funeral Cover,13,19601,41012,559,1335,650,4200,Faked death,Y,2022-07-01,-33.93322|18.5793992,{"hash":"05c208dd5e932fef","number":"379","street":"ELSIES RIVER HALT Road","unit":"","city":"","district":"","region":"","postcode":"","id":""}
8b78ba40-8f80-46e9-ba28-fb9ca9f9b4fc,Jace Runolfsdottir,Male,65,Mpumalanga,Divorced,High School,2000.00,Security Guard,Funeral Cover,28,10030,37607,1209,2627,507,4000,,N,2021-02-01,-23.2240834|29.9892329,{"hash":"c30e5b34010fc43a","number":"","street":"","unit":"","city":"Maila","district":"","region":"Makhado","postcode":"","id":"96810421_10244926"}
64371dad-db88-4742-85c5-961e66c15c14,Lemuel Rohan,Male,68,Eastern Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,38,22277,34252,2699,1462,387,6000,,N,2021-11-01,-33.861459|25.5522354,{"hash":"325a34464d36ce59","number":"46","street":"MKUMATELA STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
2f78e850-ca5f-4845-a55c-c45d329f13c5,Koby Boehm,Female,63,Free State,Divorced,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,26,77279,90138,3602,3783,981,22822,Fake legal bills,Y,2022-04-01,-23.055265|29.675976,{"hash":"1383c304ecff0345","number":"","street":"","unit":"","city":"Kutama","district":"","region":"Makhado","postcode":"","id":"96810288_10235249"}
f231283b-883f-4d96-8b23-0508b6b0e097,Nichole Gorczany,Male,66,Mpumalanga,Divorced,Master,16885.00,Police Officer,H.E.L.P Cover,57,61857,75360,4984,1204,573,33770,,N,2022-01-01,-23.2233886|29.988839,{"hash":"d4b46372b48213c3","number":"","street":"","unit":"","city":"Maila","district":"","region":"Makhado","postcode":"","id":"96810421_10244927"}
5d1f7985-8792-4aa0-b0b2-4fffde097456,Nayeli Kovacek,Male,59,Northern Cape,Divorced,Bachelor,10261.00,Data Capturing,Standard Legal Plan,18,55009,97174,3111,4846,936,20522,,N,2023-02-01,-23.2197262|30.2370737,{"hash":"38fac5f06932effa","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239184"}
1912f2d0-a887-40e1-ac71-78d1a0fb4035,Grant Pfeffer,Male,28,North West,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,57,71155,76982,2701,1193,648,12978,,N,2023-05-01,-23.0425985|30.2986181,{"hash":"c74f310710fedefe","number":"","street":"","unit":"","city":"Tshakhuma","district":"","region":"Makhado","postcode":"","id":"96810733_10259447"}
20c5c4bb-2126-449e-83a1-e414a3e054c2,Ardella Donnelly,Male,30,Western Cape,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,18,28836,33290,1095,801,719,23306,False documentation,Y,2021-09-01,-33.9333285|18.579547,{"hash":"d027a0c4332932e5","number":"379 B","street":"ELSIES RIVER HALT Road","unit":"","city":"","district":"","region":"","postcode":"","id":""}
0f56d5a2-2901-4b60-be65-057e3cfd2886,Daphne Terry,Female,60,Northern Cape,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,32,28992,42307,622,1719,774,20522,Murder For Claims,Y,2021-07-01,-23.2195524|30.2453638,{"hash":"2f83a1f3ff2d7d6f","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810414_10239185"}
d07fc94b-96eb-4700-ad21-8a00606b956f,Everett Bartoletti,Female,44,Gauteng,Single,High School,3000.00,Domestic Worker,Funeral Cover,16,27559,44940,870,1403,576,6000,Faked death,Y,2023-05-01,-25.8092026|28.7052143,{"hash":"c4fb70f3c60670a6","number":"89","street":"PROTEA WAY","unit":"","city":"","district":"","region":"","postcode":"","id":""}
6aa6c2c9-eb82-4be6-9cdb-9d4f758594f3,Kristina Casper,Male,48,Gauteng,Single,High School,2000.00,Security Guard,Funeral Cover,20,10424,36275,1830,1340,593,4000,,N,2022-11-01,-25.7880773|28.2478584,{"hash":"730e71b30686da17","number":"368B","street":"ERIDANUS STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
a741bfe1-471b-4979-899e-55927bbf8c40,Beth Nikolaus,Male,56,Mpumalanga,Married,High School,2000.00,Security Guard,Funeral Cover,38,10593,31665,1379,1224,302,4000,Murder For Claims,Y,2021-08-01,-23.2233296|29.9867127,{"hash":"c386d4d8855505bd","number":"","street":"","unit":"","city":"Maila","district":"","region":"Makhado","postcode":"","id":"96810421_10244928"}
67ca2256-7933-4289-b59d-5dcc8ddd349f,Judson Mohr,Female,37,Eastern Cape,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,16,79136,69695,4709,4450,809,4000,,N,2022-02-01,-33.8613683|25.5729014,{"hash":"01e437136c9e62da","number":"24","street":"Malibale Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
e8a126f3-f598-40db-89ca-13f207bd9935,Jade Lind,Female,63,KwaZulu-Natal,Divorced,High School,2000.00,Security Guard,Funeral Cover,52,21200,35364,1990,930,567,4000,,N,2021-11-01,-29.8805829|30.7996693,{"hash":"f0f7087819e6e0fe","number":"6","street":"200007 STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
ea07c6ee-9373-42a5-b958-f2a3c38afced,Raphael Cummings,Male,30,Limpopo,Single,Master,40943.17,Cyber security engineer,H.E.L.P Cover,13,54022,64321,4672,3742,750,64321,Fake medical bills,Y,2023-06-01,-23.2197717|30.2436979,{"hash":"2d4dc254ec710af1","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810414_10239183"}
ea07c6ee-9373-42a5-b958-f2a3c38afced,Raphael Cummings,Male,30,Limpopo,Single,Master,40943.17,Cyber security engineer,Standard Legal Plan,13,92535,84286,2065,1205,837,146207.34,,N,2022-02-01,-23.2197262|30.2370737,{"hash":"38fac5f06932effa","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239184"}
e919af9a-ec5e-44c1-abe5-0fe6f3eec58d,Alexys Schowalter,Male,59,Eastern Cape,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,53,10054,33618,1383,1167,257,6000,False documentation,Y,2023-10-01,-33.8614667|25.5546425,{"hash":"f1556dd515169afa","number":"59","street":"Van Der Kemp Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
8f92a2ef-2ef9-47a8-8931-b0f3c15e8ffe,Florence Buckridge-Kovacek,Male,69,Western Cape,Married,High School,8283.00,Ticketing clerk,Standard Legal Plan,40,77982,77613,2676,2912,788,16566,,N,2021-04-01,-33.9338271|18.5787015,{"hash":"670d0f5210e840af","number":"26","street":"THIRTY THIRD Avenue","unit":"","city":"","district":"","region":"","postcode":"","id":""}
a48ad3d4-f90d-49b8-a053-94f29ab45771,Trinity Nolan,Male,48,North West,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,16,39468,31581,1091,599,428,6000,,N,2021-11-01,-23.0425304|30.2946995,{"hash":"67aaa209a2ac6efc","number":"","street":"","unit":"","city":"Tshakhuma","district":"","region":"Makhado","postcode":"","id":"96810733_10259448"}
316a9f79-1d50-4867-a5af-51e139fd315b,Katelynn Kub,Male,66,Limpopo,Married,Master,14628.00,Nurse,Funeral Cover,33,15828,34452,1845,2935,203,29256,Faked death,Y,2023-02-01,-23.2195524|30.2453638,{"hash":"2f83a1f3ff2d7d6f","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810414_10239185"}
c409d6c1-ef49-4ec4-8e15-a83a7184768b,Ronny Berge,Male,65,KwaZulu-Natal,Single,High School,6489.00,Teller and Cashier,Funeral Cover,25,21828,49058,656,2706,331,12978,,N,2021-03-01,-29.6609694|31.0732157,{"hash":"4f144db6700374ea","number":"62","street":"IMPUMELELO STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
68e28392-1c16-4132-9db7-7e448fc9d7f7,Zachary Jacobi,Male,43,Northern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,20,60990,71237,3830,2360,606,5000,,N,2022-08-01,-23.2195028|30.2373505,{"hash":"358e227929e01ed9","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239186"}
eb129ecc-d200-4802-857b-3310671126cb,Deja Leannon-Fadel,Male,45,Eastern Cape,Married,Bachelor,8283.00,Ticketing clerk,Funeral Cover,58,13353,43927,1290,2758,216,16566,,N,2021-05-01,-33.8614302|25.5703622,{"hash":"b1d98a92df92e519","number":"19","street":"Zinyanya Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
17d1efd3-7a0a-47bd-91c5-227c914e3dd0,Edythe Gleichner,Female,41,KwaZulu-Natal,Divorced,High School,10261.00,Data Capturing,Funeral Cover,58,28695,38869,600,1483,569,20522,False documentation,Y,2023-02-01,-29.8807301|30.9686719,{"hash":"344997ecc93c81d2","number":"12","street":"PITCAIRN ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
bb85ad9a-f5d3-43ff-bd90-a921b2f71e28,Francesco Bogisich,Female,62,Western Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,27,17196,31753,1453,732,700,5000,Faked death,Y,2021-09-01,-33.9341326|18.5790832,{"hash":"bb486a1ce1def69f","number":"17","street":"THIRTY THIRD Avenue","unit":"","city":"","district":"","region":"","postcode":"","id":""}
16c94a12-0a90-4e84-ad86-f6e5a9765873,Barry Jenkins,Female,49,Mpumalanga,Single,PhD,46875.08,Investment banker,Standard Legal Plan,13,89950,79709,3426,4856,903,79709,,N,2022-12-01,-23.2233743|29.9883734,{"hash":"df7b3abc2f930607","number":"","street":"","unit":"","city":"Maila","district":"","region":"Makhado","postcode":"","id":"96810421_10244929"}
16c94a12-0a90-4e84-ad86-f6e5a9765873,Barry Jenkins,Female,49,Mpumalanga,Single,PhD,46875.08,Investment banker,H.E.L.P Cover,13,77691,64099,2842,2376,771,143808,,N,2021-11-01,-23.2229903|29.9826094,{"hash":"384542287c08b5ae","number":"","street":"","unit":"","city":"Maila","district":"","region":"Makhado","postcode":"","id":"96810421_10244930"}
11aa537a-7a53-447b-aa4f-d04a30ce3f31,Macie West,Male,59,Mpumalanga,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,32,97981,74915,3193,2256,843,4000,,N,2021-03-01,-23.2224002|29.9841117,{"hash":"fe9c352e22496f75","number":"","street":"","unit":"","city":"Maila","district":"","region":"Makhado","postcode":"","id":"96810421_10244931"}
3e744491-3ecc-4b02-b55a-d8083506f169,Octavia Hudson-Corwin,Female,28,Free State,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,8,23015,36556,1338,778,241,5000,,N,2022-07-01,-23.0552543|29.6333097,{"hash":"8ff4163da208a5ec","number":"","street":"","unit":"","city":"Kutama","district":"","region":"Makhado","postcode":"","id":"96810287_10235250"}
260f97d5-b584-4932-acb7-ea02e99167cc,Alessia Hettinger,Female,26,North West,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,15,81921,79951,3689,4519,831,16566,,N,2021-07-01,-23.0466906|30.2916551,{"hash":"dbd198642be03682","number":"","street":"","unit":"","city":"Tshakhuma","district":"","region":"Makhado","postcode":"","id":"96810721_10259449"}
3dcd5196-c3ff-42a0-a5a3-49410b2489d3,Johnathon Cormier,Female,51,North West,Divorced,Master,16885.00,Police Officer,Standard Legal Plan,8,67867,63806,3365,1328,933,33770,Misrepresentation of legal cases,Y,2022-04-01,-23.0466698|30.2973178,{"hash":"ca1070902dbec80b","number":"","street":"","unit":"","city":"Tshakhuma","district":"","region":"Makhado","postcode":"","id":"96810733_10259450"}
2ce3e958-b23a-4f35-a65c-20801c348043,Erling Reynolds,Female,56,Gauteng,Married,High School,2000.00,Security Guard,Funeral Cover,43,17812,48672,1067,2916,685,4000,False documentation,Y,2021-07-01,-25.6663788|28.2149908,{"hash":"92391126d16dd5dd","number":"60","street":"ALOE PLACE","unit":"","city":"","district":"","region":"","postcode":"","id":""}
0dcb8128-0429-4948-8e3c-b1d12ef2995a,Faye Hahn-Hyatt,Male,44,Mpumalanga,Married,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,21,22601,38741,1737,1260,356,21104,,N,2021-10-01,-23.2213186|29.9857878,{"hash":"14dc52c141a5f527","number":"","street":"","unit":"","city":"Maila","district":"","region":"Makhado","postcode":"","id":"96810421_10244932"}
6054488f-276c-4a26-a6c1-1f3220362895,Kendrick Wintheiser,Male,28,KwaZulu-Natal,Married,Master,13587.00,Travel Agent,Funeral Cover,24,14832,37716,919,1579,789,27174,,N,2023-09-01,-29.8806856|30.8886682,{"hash":"07ce6024e6848b46","number":"19","street":"JACANA STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
c8a0b21a-befe-4463-9574-1e51bca1bea7,Aracely Spinka,Male,42,Free State,Single,High School,3000.00,Domestic Worker,Funeral Cover,5,28662,32305,1531,815,298,6000,False documentation,Y,2022-11-01,-23.2201033|30.2378847,{"hash":"088a064aeac805f2","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239178"}
6b89b176-7bc4-46f5-a140-d577cd73bcdf,Cali Bogan,Female,37,Limpopo,Single,High School,2000.00,Security Guard,Standard Legal Plan,12,86889,57123,2275,3342,946,4000,,N,2021-08-01,-23.2195028|30.2373505,{"hash":"358e227929e01ed9","number":"","street":"","unit":"","city":"KaBungeni","district":"","region":"New","postcode":"","id":"96810415_10239186"}
3bd61a29-56e6-426d-b2f2-d400102e14a1,Florida Bartoletti,Male,44,Eastern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,42,94771,85531,3775,2342,935,5000,,N,2023-05-01,-33.9813691|25.5006552,
